record_id,source_dataset,source_sheet,title,abstract,year,doi,label_original,label_canonica,canonical_id,mapping_status,mapping_notes,review_required,include_in_gold,title_normalized,doi_normalized,abstract_hash,methodology_label,methodology_branch,methodology_subtype,methodology_review_required,methodology_review_reason,author_keywords,index_keywords,keywords_available,keywords_applied,text_input,methodology_text_variant,methodology_empirical_score,methodology_non_empirical_score,methodology_qualitative_score,methodology_quantitative_score,methodology_signal_terms
seed:Clasificados:75,seed,Clasificados,Images of Science: A Reality Check,"… and how it has impregnated our image of science, is essential for my argument to understand the origins and persistence of the problems of science and academia. One can without a …",2022,,Tipo 3 AE,Tipo 3 - Antirrealismo epistemologico,tipo_3_antirrealismo_epistemologico,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,images of science a reality check,,39cbec1bac0c49032e55b38b7bc14c0e86af6ec7b5d901caefbb66fbb5e73fd9,NN,NN,,False,,,,False,False,"… and how it has impregnated our image of science, is essential for my argument to understand the origins and persistence of the problems of science and academia. One can without a …",abstract_plus_keywords,0,0,0,0,
seed:Clasificados:76,seed,Clasificados,At the Crossroads of Sociology and STS,"Since its origins in the 1970s, the intellectual histories of STS and sociology have been intimately intertwined. This has been clear, at least symbolically, since 1975, when Robert Merton became the first president of the Society for Social Studies of Science. Ever since that moment, both fields have continued to influence and shape each other, to the point that it would be difficult to tell the history of either one of them over the last decades without mentioning the other. Sociologists, for example, have been behind of some of the key intellectual programs that gave the initial impulse to, and then helped define, the core identity of STS, from the Strong Program (eg, Bloor & Chalmers), and Actor Network Theory (eg, Latour, Law, Callon), to feminist STS (eg, Clarke, Wajcman), infrastructure studies (eg, Leigh Star), or the social studies of finance (eg, Mackenzie, Knorr-Cetina). At the same time, as STS grew into a full-fledged discipline over the 1980s and 1990s, it exerted a growing influence on sociology through a panoply of concepts and methods that have not only shaped sociological sensibilities and orientations but also redefined some of the key concepts of the discipline, like that of the social. It is safe to say that sociology would not be the same today without STS’s emphasis on the agency of non-humans, materiality, or infrastructures, to name just a few obvious ones. The aim of this Symposium is to map out some of the current points of contact between both disciplines. Our motivation for this exercise came from the awkward relations between these two fields that many of us coinhabit. Over the last years, a growing estrangement between sociology and STS has become apparent, one that reflects not only on divergent thematic priorities, theoretical perspectives, and methodological orientations but also in how scholars in both disciplines imagine and position themselves vis-à-vis each other, as well as in the wider academic field. It is true that there is still a good level of communication between sociology and STS today. However, it is not less true that this is not what it used to be. In this context, we felt that it would be good to pause and take stock of the growing rift between both disciplines to task: What are the current points of contact between STS and sociology? What can we learn from these exchanges or their absence to inform possible futures of collaboration between both disciplines? While the aim of this Symposium is not to reassess the entire history of the relationship between sociology and STS, answering these questions requires stepping back and briefly sketching the trajectories of both disciplines over the last couple of decades. On the one hand, STS has been growing away from sociology thanks, to a large extent, to its own success. It is well known that STS was born out of the sociology of science and knowledge in the 1960s as part of growing preoccupation with the power that science and technology had garnered since WWII, and especially after the Cold War, in most Western countries (Clarke 2016; Law 2008). In the face of the expansion of increasingly powerful technoscientific systems, some scholars grew dissatisfied with longstanding Mertonian, Marxist, and politico-economic frameworks that had set clear limits on the kind of inquiry sociology could pursue when studying these systems (Hess 2013). Limits which effectively prevented sociologists from analyzing scientific knowledge and practices themselves, which confined sociological enquiry to the study of the external social and cultural contexts surrounding science. Different scholars introduced critical approaches that sought to move beyond traditional sociological analyses by reclaiming …",2023,,Tipo 5 CM ,Tipo 5 - Constructivismo moderado,tipo_5_constructivismo_moderado,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,at the crossroads of sociology and sts,,269a976d0cf0e9721ba7d61b4404645695e676fd6a63d3e49a7bada60dcb49a7,no_empirico,no_empirico,,False,,,,False,False,"Since its origins in the 1970s, the intellectual histories of STS and sociology have been intimately intertwined. This has been clear, at least symbolically, since 1975, when Robert Merton became the first president of the Society for Social Studies of Science. Ever since that moment, both fields have continued to influence and shape each other, to the point that it would be difficult to tell the history of either one of them over the last decades without mentioning the other. Sociologists, for example, have been behind of some of the key intellectual programs that gave the initial impulse to, and then helped define, the core identity of STS, from the Strong Program (eg, Bloor & Chalmers), and Actor Network Theory (eg, Latour, Law, Callon), to feminist STS (eg, Clarke, Wajcman), infrastructure studies (eg, Leigh Star), or the social studies of finance (eg, Mackenzie, Knorr-Cetina). At the same time, as STS grew into a full-fledged discipline over the 1980s and 1990s, it exerted a growing influence on sociology through a panoply of concepts and methods that have not only shaped sociological sensibilities and orientations but also redefined some of the key concepts of the discipline, like that of the social. It is safe to say that sociology would not be the same today without STS’s emphasis on the agency of non-humans, materiality, or infrastructures, to name just a few obvious ones. The aim of this Symposium is to map out some of the current points of contact between both disciplines. Our motivation for this exercise came from the awkward relations between these two fields that many of us coinhabit. Over the last years, a growing estrangement between sociology and STS has become apparent, one that reflects not only on divergent thematic priorities, theoretical perspectives, and methodological orientations but also in how scholars in both disciplines imagine and position themselves vis-à-vis each other, as well as in the wider academic field. It is true that there is still a good level of communication between sociology and STS today. However, it is not less true that this is not what it used to be. In this context, we felt that it would be good to pause and take stock of the growing rift between both disciplines to task: What are the current points of contact between STS and sociology? What can we learn from these exchanges or their absence to inform possible futures of collaboration between both disciplines? While the aim of this Symposium is not to reassess the entire history of the relationship between sociology and STS, answering these questions requires stepping back and briefly sketching the trajectories of both disciplines over the last couple of decades. On the one hand, STS has been growing away from sociology thanks, to a large extent, to its own success. It is well known that STS was born out of the sociology of science and knowledge in the 1960s as part of growing preoccupation with the power that science and technology had garnered since WWII, and especially after the Cold War, in most Western countries (Clarke 2016; Law 2008). In the face of the expansion of increasingly powerful technoscientific systems, some scholars grew dissatisfied with longstanding Mertonian, Marxist, and politico-economic frameworks that had set clear limits on the kind of inquiry sociology could pursue when studying these systems (Hess 2013). Limits which effectively prevented sociologists from analyzing scientific knowledge and practices themselves, which confined sociological enquiry to the study of the external social and cultural contexts surrounding science. Different scholars introduced critical approaches that sought to move beyond traditional sociological analyses by reclaiming …",abstract_plus_keywords,0,2,0,0,perspective | theoretical
muestras:Muestras:2,muestras,Muestras,The Sociological Spirituality of W. E. B. Du Bois's Prayers for Dark People,"Scholarship on W. E. B. Du Bois's understanding of religion is in the midst of a renaissance. Yet, few engage Du Bois's Prayers for Dark People, written over 1909–10 at Atlanta University. As a remedy, I first provide historical context on the production and reception of Prayers. I then delve into the content of Prayers, identifying the tenets of a Du Boisian “sociological spirituality” brought to bear on the study and navigation of “race” and the “color-line.” Through four strategies, Du Bois blended sociological empiricism and theorization with appeals to spirituality in the form of moral realism, stoicism, hypostasis, and metaphysics: (1) a critical deism that conserves belief in sacred divinity; (2) pedagogical racial uplift strategies that help resolve theodicies; (3) symbolic interactionism that sanctifies the Black self, and; (4) a sociology of knowledge based on otherworldly dimensions. I conclude that Du Bois's Prayers serves as a liturgy for Black liberation. Prayers emphasizes a transgressive rhetoric that exceeds the confines of social theory through a sacralization of sociological knowledge as a prophetic anticipation of moral Black lifeworlds. © 2023 The Society for the Scientific Study of Religion.",2023,10.1111/jssr.12849,Tipo 5 CM,Tipo 5 - Constructivismo moderado,tipo_5_constructivismo_moderado,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,the sociological spirituality of w e b du bois s prayers for dark people,10.1111/jssr.12849,377618b0e131c0dd9bf9c09fc4a2e9b4424e35e0cbb4416e4358d2520fbcb270,NN,NN,,False,,Du Bois; liturgy; Prayers; race; spirituality,,True,True,"Scholarship on W. E. B. Du Bois's understanding of religion is in the midst of a renaissance. Yet, few engage Du Bois's Prayers for Dark People, written over 1909–10 at Atlanta University. As a remedy, I first provide historical context on the production and reception of Prayers. I then delve into the content of Prayers, identifying the tenets of a Du Boisian “sociological spirituality” brought to bear on the study and navigation of “race” and the “color-line.” Through four strategies, Du Bois blended sociological empiricism and theorization with appeals to spirituality in the form of moral realism, stoicism, hypostasis, and metaphysics: (1) a critical deism that conserves belief in sacred divinity; (2) pedagogical racial uplift strategies that help resolve theodicies; (3) symbolic interactionism that sanctifies the Black self, and; (4) a sociology of knowledge based on otherworldly dimensions. I conclude that Du Bois's Prayers serves as a liturgy for Black liberation. Prayers emphasizes a transgressive rhetoric that exceeds the confines of social theory through a sacralization of sociological knowledge as a prophetic anticipation of moral Black lifeworlds. © 2023 The Society for the Scientific Study of Religion.

Author Keywords: Du Bois; liturgy; Prayers; race; spirituality",abstract_plus_keywords,0,0,0,0,
muestras:Muestras:3,muestras,Muestras,Framing bovine tuberculosis: a ‘political ecology of health’ approach to circulation of knowledge(s) about animal disease control,"Bovine tuberculosis (bTB) remains a significant animal health problem with a global distribution. In addition to the ecological complexities, socio-economic and socio-cultural factors also affect efforts to control and eliminate the disease. Interrogating bTB from the author's positionality of being both a veterinary epidemiologist and a human geographer, this interdisciplinary engagement in the political ecology of health investigates the experiences and opinions of the actors involved in disease control. The findings of this research in one part of the United Kingdom – Northern Ireland – demonstrate gaps between expert scientific discourse and circulating on-the-ground perceptions and lay knowledges of the disease. bTB is therefore known and framed in multiple, often antithetical, ways by those who meet and experience the disease on farms. The paper concludes that farmers, vets and state policy-makers must accept the heterogeneity of the disease; make it visible again; and create new imaginaries for a future where bTB is no longer an everyday ubiquity. The information, practices and views in this article are those of the author(s) and do not necessarily reflect the opinion of the Royal Geographical Society (with IBG). © 2017 Royal Geographical Society (with the Institute of British Geographers)",2017,10.1111/geoj.12217,Tipo 6 CF - R,Tipo 6 - Constructivismo fuerte / relativismo,tipo_6_constructivismo_fuerte_relativismo,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,framing bovine tuberculosis a political ecology of health approach to circulation of knowledge s about animal disease control,10.1111/geoj.12217,f466ac00bd0e34367311c747474a8bd870f1776e82675a524fa0a559b28411c3,NN,NN,,False,,biosecurity; bovine tuberculosis; framing; knowledge circulations; political ecology of health; Science and Technology Studies,Northern Ireland; United Kingdom; Animalia; Bovinae; animal; bovine tuberculosis; disease control; heterogeneity; interdisciplinary approach; knowledge; science and technology,True,True,"Bovine tuberculosis (bTB) remains a significant animal health problem with a global distribution. In addition to the ecological complexities, socio-economic and socio-cultural factors also affect efforts to control and eliminate the disease. Interrogating bTB from the author's positionality of being both a veterinary epidemiologist and a human geographer, this interdisciplinary engagement in the political ecology of health investigates the experiences and opinions of the actors involved in disease control. The findings of this research in one part of the United Kingdom – Northern Ireland – demonstrate gaps between expert scientific discourse and circulating on-the-ground perceptions and lay knowledges of the disease. bTB is therefore known and framed in multiple, often antithetical, ways by those who meet and experience the disease on farms. The paper concludes that farmers, vets and state policy-makers must accept the heterogeneity of the disease; make it visible again; and create new imaginaries for a future where bTB is no longer an everyday ubiquity. The information, practices and views in this article are those of the author(s) and do not necessarily reflect the opinion of the Royal Geographical Society (with IBG). © 2017 Royal Geographical Society (with the Institute of British Geographers)

Author Keywords: biosecurity; bovine tuberculosis; framing; knowledge circulations; political ecology of health; Science and Technology Studies | Index Keywords: Northern Ireland; United Kingdom; Animalia; Bovinae; animal; bovine tuberculosis; disease control; heterogeneity; interdisciplinary approach; knowledge; science and technology",abstract_plus_keywords,0,0,0,0,
muestras:Muestras:4,muestras,Muestras,Multi-spatiality of Social Media Platforms: The Enactment of Trust in Fluid Space,"This research explores how a firm engenders trust in and initiates relations with entities or actors lying in autonomous online communities or personal networks of its employees, but beyond the firmâ€™s boundaries. It problematizes the boundaries of online communities and personal networks on a social media platform, and explores the engendering of trust in an Indian e-commerce firm by foreign designers who were initially reluctant to partner with it, through specific enactments of trust by diverse actors on the platform. By using the conceptual categories of network space and fluid space developed in Science and Technology Studies, this research shows that social media platforms provide integrated social contexts where spatial objects, like online communities and personal networks, occupy both network and fluid space, and hence exhibit multi-spatiality. Additionally, the transient fluidity of these objects is found to enable the enactment of trust and its subsequent import across the objectâ€™s boundaries.",2018,,Tipo 6 CF - R,Tipo 6 - Constructivismo fuerte / relativismo,tipo_6_constructivismo_fuerte_relativismo,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,multi spatiality of social media platforms the enactment of trust in fluid space,,8c086e33ffb7f1d9b10fbb6f7bb857f0886851601cce1d31b9ce3596fe2b13d4,no_empirico,no_empirico,,False,,Fluid space; Network space; Online community; Social media; Trust,Online systems; Space platforms; Network space; On-line communities; Personal networks; Science and technology studies; Social media; Social media platforms; Spatial objects; Trust; Social networking (online),True,True,"This research explores how a firm engenders trust in and initiates relations with entities or actors lying in autonomous online communities or personal networks of its employees, but beyond the firmâ€™s boundaries. It problematizes the boundaries of online communities and personal networks on a social media platform, and explores the engendering of trust in an Indian e-commerce firm by foreign designers who were initially reluctant to partner with it, through specific enactments of trust by diverse actors on the platform. By using the conceptual categories of network space and fluid space developed in Science and Technology Studies, this research shows that social media platforms provide integrated social contexts where spatial objects, like online communities and personal networks, occupy both network and fluid space, and hence exhibit multi-spatiality. Additionally, the transient fluidity of these objects is found to enable the enactment of trust and its subsequent import across the objectâ€™s boundaries.

Author Keywords: Fluid space; Network space; Online community; Social media; Trust | Index Keywords: Online systems; Space platforms; Network space; On-line communities; Personal networks; Science and technology studies; Social media; Social media platforms; Spatial objects; Trust; Social networking (online)",abstract_plus_keywords,0,1,0,0,conceptual
muestras:Muestras:5,muestras,Muestras,Old and New Perspectives on the Nature/Culture Opposition in Biology and Anthropology,"The article explores a change taking place today in the fields of biology and social anthropology, signaling a shared desire to transcend the heuristic effects of the opposition between nature and culture. Acceptance of the idea that random mutations are the sole driving force behind the process of natural selection overlooks the agentive capacity of non-human living beings, revealing an anthropocentric inspiration. To critique the rhetoric surrounding the principle of natural selection, I turn to the anthropology of Tim Ingold and his analysis of the metaphors that illustrate the principle. I disagree with the author, however, when he argues that these metaphors do not adequately illustrate neo-Darwinian premises. Instead, I believe that they are faithful since their apparent contradiction expresses the unease of neo-Darwinian theory itself when it combines randomness and teleology. New currents in biology, such as biosemiotics, attribute evolutionary importance to epigenetic changes. From the evolutionary perspective, they also highlight the importance of recognizing that the entire lived world possesses the capacity for agency, not just human beings. Within social anthropology, the so-called ontological turn and multispecies ethnography have been working with a new conception of the person, extendible to non-human beings, including the latter to compose a single collective with humans. Thus we can observe an attempt on the part of biologists and anthropologists alike to move beyond anthropocentrism, producer and product of the opposition between nature and culture. © 2021, The Author(s), under exclusive licence to Springer Nature B.V.",2021,10.1007/s12304-021-09436-w,Tipo 6 CF - R,Tipo 6 - Constructivismo fuerte / relativismo,tipo_6_constructivismo_fuerte_relativismo,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,old and new perspectives on the nature culture opposition in biology and anthropology,10.1007/s12304-021-09436-w,75a139e7f281fe48274173e2b2117a310b06657a907da2675e8f9dce2858a602,empirico,empirico,cualitativo,False,,Anthropology of science; Biosemiotics; Multispecies ethnography; Natural selection,,True,True,"The article explores a change taking place today in the fields of biology and social anthropology, signaling a shared desire to transcend the heuristic effects of the opposition between nature and culture. Acceptance of the idea that random mutations are the sole driving force behind the process of natural selection overlooks the agentive capacity of non-human living beings, revealing an anthropocentric inspiration. To critique the rhetoric surrounding the principle of natural selection, I turn to the anthropology of Tim Ingold and his analysis of the metaphors that illustrate the principle. I disagree with the author, however, when he argues that these metaphors do not adequately illustrate neo-Darwinian premises. Instead, I believe that they are faithful since their apparent contradiction expresses the unease of neo-Darwinian theory itself when it combines randomness and teleology. New currents in biology, such as biosemiotics, attribute evolutionary importance to epigenetic changes. From the evolutionary perspective, they also highlight the importance of recognizing that the entire lived world possesses the capacity for agency, not just human beings. Within social anthropology, the so-called ontological turn and multispecies ethnography have been working with a new conception of the person, extendible to non-human beings, including the latter to compose a single collective with humans. Thus we can observe an attempt on the part of biologists and anthropologists alike to move beyond anthropocentrism, producer and product of the opposition between nature and culture. © 2021, The Author(s), under exclusive licence to Springer Nature B.V.

Author Keywords: Anthropology of science; Biosemiotics; Multispecies ethnography; Natural selection",abstract_plus_keywords,2,1,1,0,ethnograph | perspective
muestras:Muestras:6,muestras,Muestras,Towards productive critique of large-scale comparisons in education,"International large-scale assessments and comparisons (ILSAs) in education have become significant policy phenomena. How a country fares in these assessments has come to signify not only how a nation’s education system is performing, but also its future prospects in a global economic ‘race’. These assessments provoke passionate arguments at specialist conferences and in scholarly journals and they are just as passionately debated in the media. Within academe, ILSAs are researched by sociologists and psychometricians, policy experts and statisticians. This multidisciplinary, multi-voice discussion has not always served to highlight the complexity of the issues involved. Instead, discussions across various groups of actors have often led to a polarisation of views and a hardening of stances. Large-scale comparisons have deeply divided academic opinion with regard to their validity, usefulness and use. The divergence in ontological commitments, methodologies and paradigms of research makes discussions among one set of scholars almost incomprehensible to another. New theories, concepts and vocabularies are urgently required to engage productively with this important phenomenon. Borrowing concepts from Science and Technology Studies (STS) and the history and sociology of numbers, I argue that understanding such comparative exercises as socio-technical assemblages would move the critique of large-scale comparisons in education in more productive directions. © 2017 Informa UK Limited, trading as Taylor & Francis Group.",2017,10.1080/17508487.2017.1327876,Tipo 6 CF - R,Tipo 6 - Constructivismo fuerte / relativismo,tipo_6_constructivismo_fuerte_relativismo,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,towards productive critique of large scale comparisons in education,10.1080/17508487.2017.1327876,c6c2b372477b154bd9ecae6fd592000b9882f6a3980202ac1d76e596bd4ec39e,NN,NN,,False,,Global metrics; international comparisons; PISA; socio-technical assemblages; STS,,True,True,"International large-scale assessments and comparisons (ILSAs) in education have become significant policy phenomena. How a country fares in these assessments has come to signify not only how a nation’s education system is performing, but also its future prospects in a global economic ‘race’. These assessments provoke passionate arguments at specialist conferences and in scholarly journals and they are just as passionately debated in the media. Within academe, ILSAs are researched by sociologists and psychometricians, policy experts and statisticians. This multidisciplinary, multi-voice discussion has not always served to highlight the complexity of the issues involved. Instead, discussions across various groups of actors have often led to a polarisation of views and a hardening of stances. Large-scale comparisons have deeply divided academic opinion with regard to their validity, usefulness and use. The divergence in ontological commitments, methodologies and paradigms of research makes discussions among one set of scholars almost incomprehensible to another. New theories, concepts and vocabularies are urgently required to engage productively with this important phenomenon. Borrowing concepts from Science and Technology Studies (STS) and the history and sociology of numbers, I argue that understanding such comparative exercises as socio-technical assemblages would move the critique of large-scale comparisons in education in more productive directions. © 2017 Informa UK Limited, trading as Taylor & Francis Group.

Author Keywords: Global metrics; international comparisons; PISA; socio-technical assemblages; STS",abstract_plus_keywords,0,0,0,0,
muestras:Muestras:7,muestras,Muestras,To see that which cannot be seen: Ontological differences and public health policies in Southern Chile,"In this article, I explore different visual practices performed by Pehuenche Indigenous healers and state public health professionals in Southern Chile. While non-Indigenous health workers seek to make 'traditional' Pehuenche healing visible within or alongside their own 'modern' practices, Pehuenche people are concerned with making visible the evil spirits whose 'eating' of persons produces illness. Focusing in particular on different healing practices triggered by the existence of Pehuenche spiritual illnesses that are 'seen' by both Indigenous healers and state professionals, this article discusses how different ontologies ground differences between the Indigenous healers and what they 'see'; as well as how a broader and substantive binary between Pehuenche and non-Pehuenche realities goes above and beyond these multiplicities. By exploring and discussing the endurance of Pehuenche cosmo-political relations in a world inhabited by visible and invisible eaters, I hope to create awareness about how a failure to recognize these different realities limits current multicultural policies in Southern Chile, and Indigenous health policies more broadly. At a more theoretical level, the following ethnographic account sheds light on unresolved tensions between the ways ontological difference has been conceptualized within the so-called 'ontological turn' in anthropology and within the field of Science and Technology Studies (STS). © 2015 Royal Anthropological Institute.",2015,10.1111/1467-9655.12292,Tipo 6 CF - R,Tipo 6 - Constructivismo fuerte / relativismo,tipo_6_constructivismo_fuerte_relativismo,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,to see that which cannot be seen ontological differences and public health policies in southern chile,10.1111/1467-9655.12292,e88021d7fc618ea9437d723deb5f8cfe2adcd55c94d4bca9d3e26b210527bf3e,empirico,empirico,cualitativo,False,,,,False,False,"In this article, I explore different visual practices performed by Pehuenche Indigenous healers and state public health professionals in Southern Chile. While non-Indigenous health workers seek to make 'traditional' Pehuenche healing visible within or alongside their own 'modern' practices, Pehuenche people are concerned with making visible the evil spirits whose 'eating' of persons produces illness. Focusing in particular on different healing practices triggered by the existence of Pehuenche spiritual illnesses that are 'seen' by both Indigenous healers and state professionals, this article discusses how different ontologies ground differences between the Indigenous healers and what they 'see'; as well as how a broader and substantive binary between Pehuenche and non-Pehuenche realities goes above and beyond these multiplicities. By exploring and discussing the endurance of Pehuenche cosmo-political relations in a world inhabited by visible and invisible eaters, I hope to create awareness about how a failure to recognize these different realities limits current multicultural policies in Southern Chile, and Indigenous health policies more broadly. At a more theoretical level, the following ethnographic account sheds light on unresolved tensions between the ways ontological difference has been conceptualized within the so-called 'ontological turn' in anthropology and within the field of Science and Technology Studies (STS). © 2015 Royal Anthropological Institute.",abstract_plus_keywords,3,2,2,0,conceptual | ethnograph | ethnographic | theoretical
muestras:Muestras:8,muestras,Muestras,Interests and the Growth of Uncertainty,"The sociology of knowledge and related work in social psychology have been biased towards overvaluing shared perspectives and the attainment of certainty. This paper moves to fill a theoretical gap created by relative inattention to the roles of nonshared perspectives and uncertainty by outlining a middle‐range theory of the connections between human interests and uncertainty. It is proposed that individuals and groups find instrumental uses for uncertainty, just as they do for other states of mind, and that these uses arise from particular interests which characteristically belong to certain types of individuals or groups. Copyright © 1980, Wiley Blackwell. All rights reserved",1980,10.1111/j.1468-5914.1980.tb00013.x,Tipo 5 CM,Tipo 5 - Constructivismo moderado,tipo_5_constructivismo_moderado,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,interests and the growth of uncertainty,10.1111/j.1468-5914.1980.tb00013.x,ed442131716a1ee39b4c9384099eab62ba3260c64233b17571b5f6bebcedb74e,no_empirico,no_empirico,,False,,,,False,False,"The sociology of knowledge and related work in social psychology have been biased towards overvaluing shared perspectives and the attainment of certainty. This paper moves to fill a theoretical gap created by relative inattention to the roles of nonshared perspectives and uncertainty by outlining a middle‐range theory of the connections between human interests and uncertainty. It is proposed that individuals and groups find instrumental uses for uncertainty, just as they do for other states of mind, and that these uses arise from particular interests which characteristically belong to certain types of individuals or groups. Copyright © 1980, Wiley Blackwell. All rights reserved",abstract_plus_keywords,0,2,0,0,perspective | theoretical
muestras:Muestras:9,muestras,Muestras,"Weberian perspectives on science, technology and the economy","Several disciplines have contributed to the understanding of the relationship between science, technology, and economic change. Weber's perspective on this relationship, however, has not been properly explored. In the first part of this paper, we give an account of Weber's perspective. In the second part, we critically assess Weber's ideas, indicating those that are useful and those that deserve to be abandoned. We also confront a revised Weberian perspective with those of the main contemporary competitors, the key ideas of economists and economic historians on one side and social constructivists on the other. We conclude that a Weberian comparative-historical approach compares favourably with these competitors, and suggest where his approach still requires further work.",2002,10.1080/0007131022000000563,Tipo 2 RC,Tipo 2 - Realismo moderado / critico,tipo_2_realismo_moderado_critico,fusionado,Approved alias merge into canonical Type 2.,False,True,weberian perspectives on science technology and the economy,10.1080/0007131022000000563,c4cb60200080ccda22367bc5ddfd21bdfaf2d61a1386a28b6d02ee01958e9486,no_empirico,no_empirico,,False,,Economic change; Economics; Science; Sociology of science and technology; Technology; Weber,Capitalism; Economics; Science; Sociology; Technology; economics; political system; review; science; sociology; technology,True,True,"Several disciplines have contributed to the understanding of the relationship between science, technology, and economic change. Weber's perspective on this relationship, however, has not been properly explored. In the first part of this paper, we give an account of Weber's perspective. In the second part, we critically assess Weber's ideas, indicating those that are useful and those that deserve to be abandoned. We also confront a revised Weberian perspective with those of the main contemporary competitors, the key ideas of economists and economic historians on one side and social constructivists on the other. We conclude that a Weberian comparative-historical approach compares favourably with these competitors, and suggest where his approach still requires further work.

Author Keywords: Economic change; Economics; Science; Sociology of science and technology; Technology; Weber | Index Keywords: Capitalism; Economics; Science; Sociology; Technology; economics; political system; review; science; sociology; technology",abstract_plus_keywords,0,1,0,0,perspective
muestras:Muestras:10,muestras,Muestras,"Harm Reduction in Process: The ACON Rovers, GHB, and the Art of Paying Attention","In recent work on environmental and health risks, Isabelle Stengers has suggested that governing logics have been seized by a strange injunction: “the right not to pay attention.” She characterizes “paying attention” as an art that brings into play connections we are in the habit of keeping separate. In this article, we use this insight to characterize different forms of prevention in the drugs field, arguing that “modes of attention” are an important consideration for harm reduction and counterpublic health. Our case study centers on the ACON Rovers, a team of volunteers who rove around gay dance events on the lookout for people in trouble. Through certain “arts of interception” and through an immanent practice of working with possibilities, the Rovers aim to avert certain dangers, especially those associated with use of the drug gamma-hydroxybutyric acid. But doing this work well involves a certain mode of attending to risk, derived from embodied knowledge, that has regard to the affective relations of surveillance. In this article, we seek to describe and theorize the work of the ACON Rovers. We discuss the historical emergence of the program, the forms of knowledge it draws upon and mobilizes, the attention the project pays to affective relations between different actors in the party environment, and the mechanisms the project has installed to assess and reflect upon its work. Since they seek to intervene in drug effects, we argue that the Rovers are engaged in ontological work. Their mode of operation can be contrasted with that of drug enforcement, which often assumes “the right not to pay attention.” © 2016, © The Author(s) 2016.",2016,10.1177/0091450916661821,Tipo 6 CF - R,Tipo 6 - Constructivismo fuerte / relativismo,tipo_6_constructivismo_fuerte_relativismo,directo,Approved direct legacy label for the canonical Arbor contract.,False,True,harm reduction in process the acon rovers ghb and the art of paying attention,10.1177/0091450916661821,cfe7863c590676f8d0e19497c638a4588fc6da82cc845715d525d3988d423106,empirico,empirico,cualitativo,False,,cultural studies; embodiment; harm reduction; LGBTQ culture and politics; party drugs; science and technology studies,,True,True,"In recent work on environmental and health risks, Isabelle Stengers has suggested that governing logics have been seized by a strange injunction: “the right not to pay attention.” She characterizes “paying attention” as an art that brings into play connections we are in the habit of keeping separate. In this article, we use this insight to characterize different forms of prevention in the drugs field, arguing that “modes of attention” are an important consideration for harm reduction and counterpublic health. Our case study centers on the ACON Rovers, a team of volunteers who rove around gay dance events on the lookout for people in trouble. Through certain “arts of interception” and through an immanent practice of working with possibilities, the Rovers aim to avert certain dangers, especially those associated with use of the drug gamma-hydroxybutyric acid. But doing this work well involves a certain mode of attending to risk, derived from embodied knowledge, that has regard to the affective relations of surveillance. In this article, we seek to describe and theorize the work of the ACON Rovers. We discuss the historical emergence of the program, the forms of knowledge it draws upon and mobilizes, the attention the project pays to affective relations between different actors in the party environment, and the mechanisms the project has installed to assess and reflect upon its work. Since they seek to intervene in drug effects, we argue that the Rovers are engaged in ontological work. Their mode of operation can be contrasted with that of drug enforcement, which often assumes “the right not to pay attention.” © 2016, © The Author(s) 2016.

Author Keywords: cultural studies; embodiment; harm reduction; LGBTQ culture and politics; party drugs; science and technology studies",abstract_plus_keywords,2,0,1,0,case study
